frame,det_id,x,y,angle,class_id,conf,area_px,polygon,particle,angle_wrapped,dangle,cumulative_angle
3000,220,1307.8500428449013,1002.0488431876606,118.11103820800781,0,0.9609009027481079,194.5,"[[1302.0, 994.0], [1302.0, 1013.0], [1307.0, 1013.0], [1307.0, 1009.0], [1308.0, 1008.0], [1309.0, 1008.0], [1311.0, 1006.0], [1312.0, 1006.0], [1316.0, 1002.0], [1321.0, 1002.0], [1321.0, 1001.0], [1318.0, 1001.0], [1317.0, 1000.0], [1316.0, 1000.0], [1313.0, 997.0], [1313.0, 994.0]]",220,118.11103820800781,,0.0
3000,221,1570.0221787345074,339.0600130463144,63.4093132019043,0,0.9608806371688843,255.5,"[[1565.0, 330.0], [1565.0, 333.0], [1562.0, 336.0], [1558.0, 336.0], [1558.0, 341.0], [1562.0, 341.0], [1563.0, 342.0], [1564.0, 342.0], [1566.0, 344.0], [1567.0, 344.0], [1569.0, 346.0], [1570.0, 346.0], [1571.0, 347.0], [1572.0, 347.0], [1573.0, 348.0], [1573.0, 349.0], [1574.0, 350.0], [1574.0, 353.0], [1577.0, 353.0], [1577.0, 330.0]]",221,63.4093132019043,,0.0
3000,222,1812.131343283582,1653.7731343283583,18.183164596557617,0,0.9608400464057922,167.5,"[[1806.0, 1646.0], [1806.0, 1661.0], [1810.0, 1661.0], [1811.0, 1660.0], [1813.0, 1660.0], [1814.0, 1659.0], [1818.0, 1659.0], [1819.0, 1658.0], [1825.0, 1658.0], [1825.0, 1657.0], [1822.0, 1657.0], [1820.0, 1655.0], [1820.0, 1654.0], [1819.0, 1654.0], [1815.0, 1650.0], [1815.0, 1646.0]]",222,18.183164596557617,,0.0
3000,223,1463.4177545691905,459.6414273281114,79.05941009521484,0,0.9608333110809326,191.5,"[[1454.0, 454.0], [1454.0, 462.0], [1458.0, 462.0], [1465.0, 469.0], [1465.0, 473.0], [1466.0, 473.0], [1466.0, 469.0], [1467.0, 468.0], [1467.0, 467.0], [1468.0, 466.0], [1468.0, 463.0], [1469.0, 462.0], [1469.0, 461.0], [1470.0, 460.0], [1473.0, 460.0], [1473.0, 454.0]]",223,79.05941009521484,,0.0
3000,224,1373.363475177305,1310.0966312056737,43.136985778808594,0,0.9607953429222107,188.0,"[[1366.0, 1302.0], [1366.0, 1315.0], [1371.0, 1315.0], [1372.0, 1316.0], [1377.0, 1316.0], [1378.0, 1317.0], [1380.0, 1317.0], [1381.0, 1318.0], [1381.0, 1321.0], [1385.0, 1321.0], [1385.0, 1318.0], [1382.0, 1318.0], [1381.0, 1317.0], [1381.0, 1314.0], [1380.0, 1313.0], [1380.0, 1312.0], [1379.0, 1311.0], [1379.0, 1310.0], [1378.0, 1309.0], [1378.0, 1307.0], [1377.0, 1306.0], [1377.0, 1302.0]]",224,43.136985778808594,,0.0
3000,225,890.5476635514019,1003.8542056074766,41.18598556518555,0,0.9607828855514526,267.5,"[[882.0, 994.0], [882.0, 1009.0], [888.0, 1009.0], [889.0, 1010.0], [889.0, 1013.0], [901.0, 1013.0], [901.0, 1005.0], [898.0, 1005.0], [896.0, 1003.0], [896.0, 1002.0], [895.0, 1001.0], [895.0, 1000.0], [894.0, 999.0], [894.0, 994.0]]",225,41.18598556518555,,0.0
3000,226,114.07435254803676,320.3617376775271,94.85891723632812,0,0.9607520699501038,199.5,"[[106.0, 314.0], [106.0, 324.0], [109.0, 324.0], [111.0, 326.0], [111.0, 327.0], [112.0, 328.0], [112.0, 329.0], [113.0, 330.0], [113.0, 333.0], [115.0, 333.0], [115.0, 329.0], [118.0, 326.0], [118.0, 325.0], [119.0, 324.0], [119.0, 323.0], [121.0, 321.0], [121.0, 320.0], [124.0, 317.0], [124.0, 314.0]]",226,94.85891723632812,,0.0
3000,227,1527.7883461868037,371.114824335904,8.120684623718262,0,0.9606682658195496,194.5,"[[1522.0, 362.0], [1522.0, 381.0], [1528.0, 381.0], [1528.0, 378.0], [1531.0, 375.0], [1533.0, 375.0], [1534.0, 374.0], [1536.0, 374.0], [1537.0, 373.0], [1541.0, 373.0], [1541.0, 372.0], [1538.0, 372.0], [1537.0, 371.0], [1537.0, 370.0], [1536.0, 370.0], [1534.0, 368.0], [1533.0, 368.0], [1530.0, 365.0], [1530.0, 362.0]]",227,8.120684623718262,,0.0
3000,228,388.44269466316706,1358.5205599300086,11.169598579406738,0,0.9606421589851379,190.5,"[[382.0, 1350.0], [382.0, 1367.0], [386.0, 1367.0], [387.0, 1366.0], [388.0, 1366.0], [389.0, 1365.0], [390.0, 1365.0], [392.0, 1363.0], [393.0, 1363.0], [394.0, 1362.0], [395.0, 1362.0], [396.0, 1361.0], [401.0, 1361.0], [401.0, 1358.0], [397.0, 1358.0], [396.0, 1357.0], [395.0, 1357.0], [394.0, 1356.0], [393.0, 1356.0], [390.0, 1353.0], [390.0, 1350.0]]",228,11.169598579406738,,0.0
3000,229,2011.5830931796347,102.61575408261287,120.7503890991211,0,0.960635244846344,173.5,"[[2006.0, 94.0], [2006.0, 112.0], [2009.0, 112.0], [2011.0, 110.0], [2012.0, 110.0], [2015.0, 107.0], [2016.0, 107.0], [2018.0, 105.0], [2019.0, 105.0], [2019.0, 104.0], [2021.0, 102.0], [2025.0, 102.0], [2025.0, 101.0], [2020.0, 101.0], [2019.0, 100.0], [2017.0, 100.0], [2016.0, 99.0], [2015.0, 99.0], [2013.0, 97.0], [2013.0, 94.0]]",229,0.7503890991210938,,0.0
3000,230,1071.809061488673,1307.9037216828476,9.029973983764648,0,0.9606298804283142,206.0,"[[1066.0, 1298.0], [1066.0, 1317.0], [1075.0, 1317.0], [1075.0, 1314.0], [1077.0, 1312.0], [1078.0, 1312.0], [1079.0, 1311.0], [1080.0, 1311.0], [1081.0, 1310.0], [1085.0, 1310.0], [1085.0, 1309.0], [1081.0, 1309.0], [1078.0, 1306.0], [1078.0, 1305.0], [1077.0, 1305.0], [1074.0, 1302.0], [1074.0, 1298.0]]",230,9.029973983764648,,0.0
3000,231,965.3640929064658,178.0721908349027,116.25770568847656,0,0.9606067538261414,265.5,"[[958.0, 170.0], [958.0, 193.0], [961.0, 193.0], [961.0, 190.0], [974.0, 177.0], [977.0, 177.0], [977.0, 170.0]]",231,116.25770568847656,,0.0
3000,232,844.8057613168723,1047.3473251028806,39.07242202758789,0,0.9605289697647095,202.5,"[[843.0, 1038.0], [843.0, 1042.0], [842.0, 1043.0], [841.0, 1043.0], [838.0, 1046.0], [834.0, 1046.0], [834.0, 1051.0], [838.0, 1051.0], [839.0, 1052.0], [840.0, 1052.0], [841.0, 1053.0], [843.0, 1053.0], [844.0, 1054.0], [846.0, 1054.0], [847.0, 1055.0], [848.0, 1055.0], [849.0, 1056.0], [852.0, 1056.0], [852.0, 1055.0], [853.0, 1054.0], [852.0, 1053.0], [852.0, 1049.0], [851.0, 1048.0], [851.0, 1042.0], [850.0, 1041.0], [850.0, 1038.0]]",232,39.07242202758789,,0.0
3000,233,1880.530015797788,418.9107424960505,15.07406234741211,0,0.9604210257530212,211.0,"[[1874.0, 410.0], [1874.0, 428.0], [1877.0, 428.0], [1878.0, 427.0], [1879.0, 427.0], [1880.0, 426.0], [1882.0, 426.0], [1883.0, 425.0], [1885.0, 425.0], [1886.0, 424.0], [1887.0, 424.0], [1888.0, 423.0], [1889.0, 423.0], [1890.0, 422.0], [1892.0, 422.0], [1892.0, 421.0], [1888.0, 417.0], [1887.0, 417.0], [1883.0, 413.0], [1883.0, 410.0]]",233,15.07406234741211,,0.0
3000,234,919.7973484848484,1708.054924242424,8.380778312683105,0,0.9603602886199951,176.0,"[[914.0, 1698.0], [914.0, 1716.0], [918.0, 1716.0], [919.0, 1715.0], [921.0, 1715.0], [922.0, 1714.0], [924.0, 1714.0], [925.0, 1713.0], [926.0, 1713.0], [927.0, 1712.0], [928.0, 1712.0], [930.0, 1710.0], [933.0, 1710.0], [933.0, 1709.0], [929.0, 1709.0], [928.0, 1708.0], [927.0, 1708.0], [924.0, 1705.0], [923.0, 1705.0], [919.0, 1701.0], [919.0, 1698.0]]",234,8.380778312683105,,0.0
3000,235,237.86739926739924,1368.9868131868132,103.42460632324219,0,0.9603365659713745,227.5,"[[230.0, 1362.0], [230.0, 1375.0], [233.0, 1375.0], [235.0, 1377.0], [235.0, 1381.0], [239.0, 1381.0], [239.0, 1377.0], [241.0, 1375.0], [241.0, 1374.0], [242.0, 1373.0], [242.0, 1372.0], [244.0, 1370.0], [244.0, 1369.0], [246.0, 1367.0], [249.0, 1367.0], [249.0, 1362.0]]",235,103.42460632324219,,0.0
3000,236,1451.8450604122245,917.2324093816632,62.38866424560547,0,0.9602562189102173,234.5,"[[1442.0, 910.0], [1442.0, 919.0], [1446.0, 919.0], [1453.0, 926.0], [1453.0, 929.0], [1458.0, 929.0], [1458.0, 921.0], [1459.0, 920.0], [1459.0, 916.0], [1460.0, 915.0], [1460.0, 910.0]]",236,62.38866424560547,,0.0
3000,237,104.81547619047618,385.37351190476187,120.3788833618164,0,0.9601495862007141,224.0,"[[98.0, 378.0], [98.0, 397.0], [104.0, 397.0], [104.0, 394.0], [106.0, 392.0], [106.0, 391.0], [110.0, 387.0], [110.0, 386.0], [114.0, 382.0], [117.0, 382.0], [117.0, 378.0]]",237,0.37888336181640625,,0.0
3000,238,1457.4973226238285,641.4973226238286,123.09581756591797,0,0.9601485729217529,249.0,"[[1450.0, 634.0], [1450.0, 653.0], [1457.0, 653.0], [1457.0, 649.0], [1465.0, 641.0], [1469.0, 641.0], [1469.0, 634.0]]",238,3.0958175659179688,,0.0
3000,239,1532.9527559055118,1327.9304461942256,9.747635841369629,0,0.96004319190979,254.0,"[[1526.0, 1318.0], [1526.0, 1337.0], [1538.0, 1337.0], [1538.0, 1334.0], [1540.0, 1332.0], [1541.0, 1332.0], [1542.0, 1331.0], [1543.0, 1331.0], [1544.0, 1330.0], [1545.0, 1330.0], [1540.0, 1325.0], [1539.0, 1325.0], [1538.0, 1324.0], [1538.0, 1323.0], [1536.0, 1321.0], [1536.0, 1318.0]]",239,9.747635841369629,,0.0
3000,240,941.8075880758807,1302.6070460704607,55.31502151489258,0,0.9599739909172058,246.0,"[[937.0, 1294.0], [937.0, 1297.0], [934.0, 1300.0], [930.0, 1300.0], [930.0, 1305.0], [934.0, 1305.0], [935.0, 1306.0], [936.0, 1306.0], [937.0, 1307.0], [938.0, 1307.0], [939.0, 1308.0], [940.0, 1308.0], [942.0, 1310.0], [942.0, 1313.0], [949.0, 1313.0], [949.0, 1294.0]]",240,55.31502151489258,,0.0
3000,241,1777.420054200542,1624.1253387533875,10.047808647155762,0,0.9598404169082642,246.0,"[[1774.0, 1614.0], [1774.0, 1617.0], [1773.0, 1618.0], [1770.0, 1618.0], [1770.0, 1633.0], [1781.0, 1633.0], [1781.0, 1630.0], [1782.0, 1629.0], [1786.0, 1629.0], [1788.0, 1627.0], [1788.0, 1626.0], [1785.0, 1623.0], [1785.0, 1622.0], [1782.0, 1619.0], [1782.0, 1614.0]]",241,10.047808647155762,,0.0
3000,242,1344.0372208436725,25.523573200992555,117.74679565429688,0,0.9597565531730652,201.5,"[[1338.0, 18.0], [1338.0, 37.0], [1343.0, 37.0], [1343.0, 33.0], [1344.0, 32.0], [1345.0, 32.0], [1352.0, 25.0], [1352.0, 23.0], [1353.0, 22.0], [1353.0, 18.0]]",242,117.74679565429688,,0.0
3000,243,356.8572530864197,1355.6913580246912,23.61406707763672,0,0.9597325921058655,216.0,"[[350.0, 1346.0], [350.0, 1364.0], [353.0, 1364.0], [354.0, 1363.0], [357.0, 1363.0], [358.0, 1362.0], [363.0, 1362.0], [364.0, 1361.0], [369.0, 1361.0], [369.0, 1357.0], [365.0, 1357.0], [361.0, 1353.0], [361.0, 1352.0], [358.0, 1349.0], [358.0, 1346.0]]",243,23.61406707763672,,0.0
3000,244,11.826725403817914,1367.5866372980909,45.73997116088867,0,0.9596938490867615,227.0,"[[7.0, 1358.0], [7.0, 1361.0], [5.0, 1363.0], [2.0, 1363.0], [2.0, 1371.0], [8.0, 1371.0], [9.0, 1372.0], [11.0, 1372.0], [13.0, 1374.0], [13.0, 1377.0], [21.0, 1377.0], [21.0, 1368.0], [18.0, 1368.0], [17.0, 1367.0], [17.0, 1366.0], [16.0, 1365.0], [16.0, 1363.0], [15.0, 1362.0], [15.0, 1358.0]]",244,45.73997116088867,,0.0
3000,245,855.8337730870712,651.1099384344767,120.53482818603516,0,0.9596503376960754,189.5,"[[850.0, 642.0], [850.0, 661.0], [853.0, 661.0], [856.0, 658.0], [857.0, 658.0], [859.0, 656.0], [860.0, 656.0], [862.0, 654.0], [863.0, 654.0], [866.0, 651.0], [869.0, 651.0], [869.0, 650.0], [866.0, 650.0], [865.0, 649.0], [863.0, 649.0], [862.0, 648.0], [861.0, 648.0], [860.0, 647.0], [859.0, 647.0], [857.0, 645.0], [857.0, 642.0]]",245,0.5348281860351562,,0.0
3000,246,1514.4699792960662,1911.3105590062112,42.619422912597656,0,0.9596379399299622,241.5,"[[1506.0, 1902.0], [1506.0, 1917.0], [1518.0, 1917.0], [1519.0, 1918.0], [1519.0, 1921.0], [1525.0, 1921.0], [1525.0, 1912.0], [1521.0, 1912.0], [1520.0, 1911.0], [1520.0, 1910.0], [1518.0, 1908.0], [1518.0, 1907.0], [1517.0, 1906.0], [1517.0, 1902.0]]",246,42.619422912597656,,0.0
3000,247,1789.7748917748918,181.08585858585857,84.12904357910156,0,0.9596284031867981,231.0,"[[1782.0, 174.0], [1782.0, 188.0], [1786.0, 188.0], [1787.0, 189.0], [1787.0, 193.0], [1791.0, 193.0], [1791.0, 189.0], [1793.0, 187.0], [1793.0, 186.0], [1794.0, 185.0], [1794.0, 184.0], [1796.0, 182.0], [1796.0, 181.0], [1798.0, 179.0], [1801.0, 179.0], [1801.0, 174.0]]",247,84.12904357910156,,0.0
3000,248,112.64896073903002,1657.3325635103927,119.67755889892578,0,0.9595492482185364,216.5,"[[106.0, 1650.0], [106.0, 1669.0], [112.0, 1669.0], [112.0, 1666.0], [113.0, 1665.0], [113.0, 1664.0], [115.0, 1662.0], [115.0, 1661.0], [118.0, 1658.0], [118.0, 1657.0], [121.0, 1654.0], [125.0, 1654.0], [125.0, 1650.0]]",248,119.67755889892578,,0.0
3000,249,177.12196969696967,1586.0545454545454,18.37454605102539,0,0.9595410227775574,220.0,"[[170.0, 1578.0], [170.0, 1597.0], [173.0, 1597.0], [173.0, 1594.0], [174.0, 1593.0], [175.0, 1593.0], [176.0, 1592.0], [178.0, 1592.0], [179.0, 1591.0], [183.0, 1591.0], [184.0, 1590.0], [189.0, 1590.0], [189.0, 1586.0], [186.0, 1586.0], [182.0, 1582.0], [182.0, 1578.0]]",249,18.37454605102539,,0.0
3000,250,1545.7777777777776,427.61750245821037,93.32646942138672,0,0.9594643115997314,169.5,"[[1538.0, 422.0], [1538.0, 431.0], [1541.0, 431.0], [1544.0, 434.0], [1544.0, 435.0], [1545.0, 436.0], [1545.0, 441.0], [1546.0, 441.0], [1546.0, 436.0], [1550.0, 432.0], [1550.0, 431.0], [1553.0, 428.0], [1553.0, 427.0], [1555.0, 425.0], [1555.0, 422.0]]",250,93.32646942138672,,0.0
3000,251,1244.7982663514576,1019.0764381402679,13.474213600158691,0,0.9594544172286987,211.5,"[[1238.0, 1010.0], [1238.0, 1028.0], [1242.0, 1028.0], [1244.0, 1026.0], [1246.0, 1026.0], [1247.0, 1025.0], [1248.0, 1025.0], [1249.0, 1024.0], [1250.0, 1024.0], [1251.0, 1023.0], [1252.0, 1023.0], [1253.0, 1022.0], [1257.0, 1022.0], [1257.0, 1018.0], [1253.0, 1018.0], [1252.0, 1017.0], [1251.0, 1017.0], [1250.0, 1016.0], [1249.0, 1016.0], [1246.0, 1013.0], [1246.0, 1010.0]]",251,13.474213600158691,,0.0
3000,252,1445.9039938556066,1316.9093701996926,80.16529846191406,0,0.9593715071678162,217.0,"[[1438.0, 1310.0], [1438.0, 1322.0], [1442.0, 1322.0], [1443.0, 1323.0], [1443.0, 1324.0], [1444.0, 1325.0], [1444.0, 1329.0], [1448.0, 1329.0], [1448.0, 1325.0], [1449.0, 1324.0], [1449.0, 1323.0], [1450.0, 1322.0], [1450.0, 1320.0], [1451.0, 1319.0], [1451.0, 1318.0], [1452.0, 1317.0], [1452.0, 1316.0], [1454.0, 1314.0], [1457.0, 1314.0], [1457.0, 1310.0]]",252,80.16529846191406,,0.0
3000,253,1668.8439716312057,397.9148936170213,53.65577697753906,0,0.9593690633773804,282.0,"[[1658.0, 390.0], [1658.0, 400.0], [1662.0, 400.0], [1664.0, 402.0], [1665.0, 402.0], [1669.0, 406.0], [1669.0, 409.0], [1677.0, 409.0], [1677.0, 390.0]]",253,53.65577697753906,,0.0
3000,254,1260.8376511226252,1168.0172711571674,68.31571197509766,0,0.9593304395675659,193.0,"[[1260.0, 1158.0], [1260.0, 1162.0], [1259.0, 1163.0], [1258.0, 1163.0], [1255.0, 1166.0], [1254.0, 1166.0], [1253.0, 1167.0], [1250.0, 1167.0], [1250.0, 1171.0], [1253.0, 1171.0], [1254.0, 1172.0], [1255.0, 1172.0], [1256.0, 1173.0], [1257.0, 1173.0], [1258.0, 1174.0], [1260.0, 1174.0], [1261.0, 1175.0], [1263.0, 1175.0], [1266.0, 1178.0], [1266.0, 1181.0], [1266.0, 1178.0], [1268.0, 1176.0], [1268.0, 1172.0], [1267.0, 1171.0], [1267.0, 1167.0], [1266.0, 1166.0], [1266.0, 1158.0]]",254,68.31571197509766,,0.0
3000,255,1484.8482328482328,643.8253638253639,14.641192436218262,0,0.959322988986969,240.5,"[[1478.0, 634.0], [1478.0, 653.0], [1488.0, 653.0], [1488.0, 650.0], [1490.0, 648.0], [1491.0, 648.0], [1492.0, 647.0], [1497.0, 647.0], [1497.0, 643.0], [1493.0, 643.0], [1487.0, 637.0], [1487.0, 634.0]]",255,14.641192436218262,,0.0
3000,256,567.0729431721797,752.2654792196777,85.83624267578125,0,0.9593146443367004,196.5,"[[558.0, 746.0], [558.0, 753.0], [561.0, 753.0], [563.0, 755.0], [563.0, 756.0], [564.0, 757.0], [564.0, 758.0], [565.0, 759.0], [565.0, 765.0], [568.0, 765.0], [568.0, 762.0], [569.0, 761.0], [569.0, 760.0], [570.0, 759.0], [570.0, 758.0], [571.0, 757.0], [571.0, 756.0], [574.0, 753.0], [574.0, 752.0], [577.0, 749.0], [577.0, 746.0]]",256,85.83624267578125,,0.0
3000,257,1027.887417218543,843.1214128035319,83.57430267333984,0,0.9593082666397095,151.0,"[[1018.0, 838.0], [1018.0, 842.0], [1022.0, 842.0], [1023.0, 843.0], [1023.0, 844.0], [1024.0, 845.0], [1024.0, 846.0], [1025.0, 847.0], [1025.0, 848.0], [1026.0, 849.0], [1026.0, 850.0], [1029.0, 853.0], [1030.0, 852.0], [1030.0, 851.0], [1032.0, 849.0], [1032.0, 848.0], [1033.0, 847.0], [1033.0, 846.0], [1034.0, 845.0], [1034.0, 844.0], [1035.0, 843.0], [1035.0, 842.0], [1036.0, 841.0], [1036.0, 838.0]]",257,83.57430267333984,,0.0
3000,258,1828.335535976505,1783.9508076358295,46.24433898925781,0,0.9593008160591125,227.0,"[[1825.0, 1774.0], [1825.0, 1778.0], [1822.0, 1781.0], [1818.0, 1781.0], [1818.0, 1787.0], [1822.0, 1787.0], [1823.0, 1788.0], [1824.0, 1788.0], [1825.0, 1789.0], [1826.0, 1789.0], [1827.0, 1790.0], [1827.0, 1793.0], [1837.0, 1793.0], [1837.0, 1790.0], [1836.0, 1789.0], [1836.0, 1788.0], [1835.0, 1787.0], [1835.0, 1784.0], [1834.0, 1783.0], [1834.0, 1779.0], [1833.0, 1778.0], [1833.0, 1774.0]]",258,46.24433898925781,,0.0
3000,259,1439.3771428571429,441.8923809523809,115.83161163330078,0,0.9592832922935486,175.0,"[[1434.0, 434.0], [1434.0, 453.0], [1438.0, 453.0], [1438.0, 449.0], [1440.0, 447.0], [1441.0, 447.0], [1442.0, 446.0], [1443.0, 446.0], [1444.0, 445.0], [1445.0, 445.0], [1448.0, 442.0], [1449.0, 442.0], [1450.0, 441.0], [1453.0, 441.0], [1449.0, 441.0], [1448.0, 440.0], [1447.0, 440.0], [1444.0, 437.0], [1444.0, 434.0]]",259,115.83161163330078,,0.0
3000,260,1087.7239382239381,488.2342342342342,43.38008499145508,0,0.959258496761322,259.0,"[[1083.0, 478.0], [1083.0, 482.0], [1082.0, 483.0], [1078.0, 483.0], [1078.0, 492.0], [1082.0, 492.0], [1083.0, 493.0], [1084.0, 493.0], [1085.0, 494.0], [1085.0, 497.0], [1097.0, 497.0], [1097.0, 487.0], [1094.0, 487.0], [1093.0, 486.0], [1093.0, 485.0], [1092.0, 484.0], [1092.0, 482.0], [1091.0, 481.0], [1091.0, 478.0]]",260,43.38008499145508,,0.0
3000,261,1407.104513064133,1000.2628661916071,77.19268798828125,0,0.9592060446739197,210.5,"[[1398.0, 994.0], [1398.0, 1003.0], [1401.0, 1003.0], [1408.0, 1010.0], [1408.0, 1013.0], [1410.0, 1013.0], [1410.0, 1009.0], [1411.0, 1008.0], [1411.0, 1006.0], [1412.0, 1005.0], [1412.0, 1002.0], [1414.0, 1000.0], [1417.0, 1000.0], [1417.0, 994.0]]",261,77.19268798828125,,0.0
3000,262,1496.8581952117863,319.8845917740945,117.60538482666016,0,0.9591987133026123,271.5,"[[1490.0, 310.0], [1490.0, 333.0], [1495.0, 333.0], [1495.0, 330.0], [1497.0, 328.0], [1498.0, 328.0], [1498.0, 327.0], [1499.0, 326.0], [1500.0, 326.0], [1504.0, 322.0], [1505.0, 322.0], [1509.0, 318.0], [1513.0, 318.0], [1513.0, 317.0], [1508.0, 317.0], [1507.0, 316.0], [1505.0, 316.0], [1504.0, 315.0], [1503.0, 315.0], [1501.0, 313.0], [1501.0, 310.0]]",262,117.60538482666016,,0.0
3000,263,1867.40625,2017.5854166666663,1.7467252016067505,0,0.9591881632804871,160.0,"[[1862.0, 2010.0], [1862.0, 2026.0], [1866.0, 2026.0], [1868.0, 2024.0], [1869.0, 2024.0], [1871.0, 2022.0], [1872.0, 2022.0], [1876.0, 2018.0], [1881.0, 2018.0], [1878.0, 2018.0], [1877.0, 2017.0], [1876.0, 2017.0], [1875.0, 2016.0], [1874.0, 2016.0], [1873.0, 2015.0], [1872.0, 2015.0], [1871.0, 2014.0], [1871.0, 2010.0]]",263,1.7467252016067505,,0.0
3000,264,1997.0975124378108,159.65174129353233,90.41864013671875,0,0.9591739177703857,167.5,"[[1990.0, 154.0], [1990.0, 165.0], [1993.0, 165.0], [1997.0, 169.0], [1997.0, 173.0], [1997.0, 169.0], [1998.0, 168.0], [1998.0, 167.0], [2002.0, 163.0], [2002.0, 162.0], [2006.0, 158.0], [2006.0, 154.0]]",264,90.41864013671875,,0.0
3000,265,1636.7794773741236,150.0331421287444,29.687114715576172,0,0.9591426849365234,261.5,"[[1635.0, 138.0], [1635.0, 142.0], [1632.0, 145.0], [1632.0, 146.0], [1629.0, 149.0], [1626.0, 149.0], [1626.0, 157.0], [1649.0, 157.0], [1649.0, 153.0], [1646.0, 153.0], [1644.0, 151.0], [1644.0, 149.0], [1643.0, 148.0], [1643.0, 147.0], [1642.0, 146.0], [1642.0, 144.0], [1641.0, 143.0], [1641.0, 138.0]]",265,29.687114715576172,,0.0
3000,266,1547.2818532818533,578.2046332046332,26.351741790771484,0,0.9590996503829956,259.0,"[[1544.0, 566.0], [1544.0, 569.0], [1543.0, 570.0], [1543.0, 571.0], [1541.0, 573.0], [1538.0, 573.0], [1538.0, 585.0], [1561.0, 585.0], [1561.0, 581.0], [1557.0, 581.0], [1555.0, 579.0], [1555.0, 578.0], [1553.0, 576.0], [1553.0, 575.0], [1549.0, 571.0], [1549.0, 570.0], [1548.0, 569.0], [1548.0, 566.0]]",266,26.351741790771484,,0.0
3000,267,1466.2962347729788,180.594130675526,38.1432991027832,0,0.9590610861778259,301.0,"[[1458.0, 170.0], [1458.0, 189.0], [1477.0, 189.0], [1477.0, 179.0], [1473.0, 179.0], [1472.0, 178.0], [1472.0, 177.0], [1470.0, 175.0], [1470.0, 174.0], [1469.0, 173.0], [1469.0, 170.0]]",267,38.1432991027832,,0.0
3000,268,735.3415637860082,328.40397805212615,96.07942199707031,0,0.9588625431060791,243.0,"[[726.0, 322.0], [726.0, 333.0], [729.0, 333.0], [732.0, 336.0], [732.0, 337.0], [733.0, 338.0], [733.0, 340.0], [734.0, 341.0], [734.0, 340.0], [735.0, 339.0], [736.0, 339.0], [737.0, 338.0], [737.0, 337.0], [738.0, 336.0], [738.0, 335.0], [741.0, 332.0], [741.0, 331.0], [743.0, 329.0], [743.0, 328.0], [746.0, 325.0], [749.0, 325.0], [749.0, 322.0]]",268,96.07942199707031,,0.0
3000,269,1555.8001458789204,124.36177972283004,84.5767822265625,0,0.9587622880935669,228.5,"[[1546.0, 118.0], [1546.0, 126.0], [1549.0, 126.0], [1551.0, 128.0], [1551.0, 129.0], [1552.0, 130.0], [1552.0, 131.0], [1553.0, 132.0], [1553.0, 137.0], [1557.0, 137.0], [1557.0, 133.0], [1558.0, 132.0], [1558.0, 131.0], [1560.0, 129.0], [1560.0, 128.0], [1562.0, 126.0], [1562.0, 125.0], [1566.0, 121.0], [1569.0, 121.0], [1569.0, 118.0]]",269,84.5767822265625,,0.0
3000,270,1630.4994903160039,331.3537206931702,73.8702163696289,0,0.9587129354476929,163.5,"[[1622.0, 326.0], [1622.0, 333.0], [1625.0, 333.0], [1628.0, 336.0], [1628.0, 337.0], [1629.0, 338.0], [1629.0, 339.0], [1630.0, 340.0], [1633.0, 340.0], [1634.0, 339.0], [1634.0, 337.0], [1636.0, 335.0], [1636.0, 334.0], [1637.0, 333.0], [1637.0, 332.0], [1638.0, 331.0], [1638.0, 330.0], [1639.0, 329.0], [1639.0, 326.0]]",270,73.8702163696289,,0.0
3000,271,328.9496567505721,1325.878718535469,9.984014511108398,0,0.9586942195892334,218.5,"[[322.0, 1318.0], [322.0, 1337.0], [326.0, 1337.0], [326.0, 1334.0], [328.0, 1332.0], [329.0, 1332.0], [330.0, 1331.0], [331.0, 1331.0], [332.0, 1330.0], [334.0, 1330.0], [335.0, 1329.0], [336.0, 1329.0], [337.0, 1328.0], [341.0, 1328.0], [341.0, 1324.0], [337.0, 1324.0], [334.0, 1321.0], [334.0, 1318.0]]",271,9.984014511108398,,0.0
3000,272,1285.552032520325,1532.7398373983738,97.21465301513672,0,0.9586910605430603,205.0,"[[1278.0, 1526.0], [1278.0, 1538.0], [1281.0, 1538.0], [1284.0, 1541.0], [1284.0, 1545.0], [1287.0, 1545.0], [1287.0, 1541.0], [1289.0, 1539.0], [1289.0, 1538.0], [1290.0, 1537.0], [1290.0, 1535.0], [1291.0, 1534.0], [1291.0, 1533.0], [1292.0, 1532.0], [1292.0, 1531.0], [1294.0, 1529.0], [1297.0, 1529.0], [1297.0, 1526.0]]",272,97.21465301513672,,0.0
3000,273,1001.3883431565159,742.1335952848723,62.39839172363281,0,0.9586880803108215,254.5,"[[995.0, 734.0], [995.0, 737.0], [993.0, 739.0], [990.0, 739.0], [990.0, 745.0], [993.0, 745.0], [994.0, 746.0], [997.0, 746.0], [998.0, 747.0], [999.0, 747.0], [1000.0, 748.0], [1001.0, 748.0], [1003.0, 750.0], [1003.0, 753.0], [1009.0, 753.0], [1009.0, 734.0]]",273,62.39839172363281,,0.0
